OSM_tag_name,OSM_tag_value,Element_icon ,Comment ,Useful_for_MapAction,Data Category description,Cat_value,Date Theme description,Theme_value,Conforms_to_MA_Hierarchy,OSM_Element ,Data type,pt,ln,py,rel
historic ,manor ,Node Area ,Historic Wikipedia manors / Wikipedia mansions ,N,Points of Interest,pois,Historical sites,his,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
historic ,memorial ,Node Area ,"Much like a monument, but smaller. Might range from a WWII memorial to a simple plate on a wall. ",N,Points of Interest,pois,Historical sites,his,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
historic ,monument ,Node Area ,"An object, especially large and made of stone, built to remember and show respect to a person or group of people. Other languages ",N,Points of Interest,pois,Historical sites,his,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
historic ,ruins ,Node Area ,"Remains of structures that were once complete, but have fallen into partial or complete disrepair. If the type of original structure is known or apparent it can be described using ruins=*, e.g. ruins=castle.",N,Points of Interest,pois,Historical sites,his,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
historic ,rune_stone ,Node ,A Wikipedia runestone is typically a raised stone with a runic inscription. ,N,Points of Interest,pois,Historical sites,his,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
historic ,ship ,Node Area ,A decommissioned ship or submarine ,N,Points of Interest,pois,Historical sites,his,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
historic ,tree_shrine ,Node ,A single tree of a religious figure mounted onto a tree. ,N,Points of Interest,pois,Historical sites,his,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
historic ,wayside_cross ,Node Area ,"A historical (usually christian) cross. Frequently found along the way in Southern Germany, Austria and probably elsewhere. ",N,Points of Interest,pois,Historical sites,his,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
historic ,wayside_shrine ,Node Area ,"A historical shrine often showing a religious depiction. Frequently found along the way in Southern Germany, Austria and probably elsewhere. ",N,Points of Interest,pois,Historical sites,his,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
historic ,wreck ,Node Area ,Nautical craft that has unintentionally been sunk or destroyed. ,N,Points of Interest,pois,Historical sites,his,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
historic ,user defined ,Node Area ,All commonly used values according to Taginfo,N,Points of Interest,pois,Historical sites,his,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,allotments ,Mf node.png Mf area.png ,A piece of land given over to local residents for growing vegetables and flowers. ,Y,LandUse,land,Landcover,lnd,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,basin ,Mf node.png Mf area.png ,An area of water that drains into a river.,Y,Physical,phys,Watershed,wat,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,brownfield ,Mf node.png Mf area.png ,Describes land scheduled for new development where old buildings have been demolished and cleared ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,cemetery ,Mf area.png ,Place for burials. You can add religion=* (values listed in the place of worship page). Smaller places (e.g. with a church nearby) may use amenity=grave_yard instead. ,Y,Early Recovery ,rcvy,Cemetery,cem,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,commercial ,Mf node.png Mf area.png ,"Predominantly offices, business parks, etc. ",Y,Points of Interest,pois,Offices,off,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,conservation ,Mf area.png ,"Protected areas (Not approved) Alternate tagging of same thing: boundary=protected_area, protected_area=* ",Y,Environmental aspects,envi,Environmental,env,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,construction ,Mf node.png Mf area.png ,"Under construction site, should become something different once the construction is finished ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,farm ,Mf area.png ,"An area of farmland used for tillage and pasture (animals, crops, vegetables, flowers, fruit growing). ",Y,Agriculture,agri,Agriculture,agr,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,farmland ,Mf area.png ,"Synonyme for farm, used in JOSM because farm was considered ambiguous. Farmland has been used more often as of 2013-02-21 (610 472 tags vs 453 935). See ticket #1579. ",Y,Agriculture,agri,Agriculture,agr,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,farmyard ,Mf area.png ,"An area of land with farm buildings like farmhouse, dwellings, farmsteads, sheds, stables, barns, equipment sheds, feed bunkers, etc. plus the open space in between them and the shrubbery/trees around them. ",Y,Agriculture,agri,Agriculture,agr,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,forest ,Mf node.png Mf area.png ,Managed forest or woodland plantation (Other languages). ,Y,LandUse,land,Landcover,lnd,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,garages ,Mf area.png ,"One level buildings with boxes commonly for cars, usually made of brick and metal. Usualy this area belong to garage cooperative with own name, chairman, budget, rules, security, etc. ",N,LandUse,land,Buildings,bld,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,grass ,Mf node.png Mf area.png ,"For areas covered with grass. Consider landuse=meadow for meadow and landuse=pasture for pasture. Note that this is actually a Landcover tag, not a landuse tag and there is a proposal to deprecate it. ",N,LandUse,land,Landcover,lnd,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,greenfield ,Mf node.png Mf area.png ,Describes land scheduled for new development where there have been no buildings before. A greenfield is scheduled to turn into a construction site ,N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,greenhouse_horticulture ,Mf area.png ,Area used for growing plants in greenhouses ,Y,Agriculture,agri,Agriculture,agr,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,industrial ,Mf node.png Mf area.png ,"Predominantly workshops, factories or warehouses ",Y,LandUse,land,Industrial,ind,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,landfill ,Mf node.png Mf area.png ,Place where waste is dumped. Other languages ,Y,Utilities,util,"Sanitation, waste facilities, landfill",san,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,meadow ,Mf node.png Mf area.png ,"An area of land primarily vegetated by grass and other non-woody plants, usually mowed for making hay (Other Languages). ",N,Agriculture,agri,Agriculture,agr,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,military ,Mf node.png Mf area.png ,For land areas owned/used by the military for whatever purpose ,Y,Utilities,util,Military installations,mil,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,orchard ,Mf node.png Mf area.png ,intentional planting of trees or shrubs maintained for food production ,Y,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,pasture ,Mf node.png Mf area.png ,"(Proposed in Proposed_features/pasture:) An area of land primarily vegetated by grass, used for grazing. ",Y,Agriculture,agri,Agriculture,agr,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,plant_nursery ,Mf area.png ,intentional planting of plants maintaining for the production of new plants ,Y,Agriculture,agri,Agriculture,agr,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,quarry ,Mf node.png Mf area.png ,Surface mineral extraction (Other languages) ,Y,Physical,phys,Geophysical,geo,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,railway ,Mf area.png ,"Area for railway use, generally off-limits to the general public ",Y,Transport,tran,Railway / railroad,rrd,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,recreation_ground ,Mf node.png Mf area.png ,"An open green space for general recreation, which may include pitches, nets and so on, usually municipal but possibly also private to colleges or companies ",Y,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,reservoir ,Mf node.png Mf area.png ,"Stores water, may be covered or uncovered; for a covered reservoir see also man_made=reservoir_covered (Other languages). See water=reservoir for alternative tagging. ",Y,Water Sanitation and Hygiene,wash,Water and sanitation,wes,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,residential ,Mf node.png Mf area.png ,Predominantly houses or apartment buildings ,Y,LandUse,land,House,hou,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,retail ,Mf node.png Mf area.png ,Predominantly shops ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,salt_pond ,Mf area.png ,A place where sea water is evaporated to extract its salt ,N,LandUse,land,Industrial,ind,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
landuse ,village_green ,Mf node.png Mf area.png ,"An area of common land, usually grass, in the centre of a village (quintessentially English - defined separately from 'common land' under the Commons Registration Act 1965 and the Commons Act 2006). ",N,LandUse,land,Landcover,lnd,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,vineyard ,Mf node.png Mf area.png ,A piece of land where grapes are grown. ,N,Points of Interest,pois,"Services, banks, post offices",ser,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
landuse ,user defined ,Mf node.png Mf area.png ,All commonly used values according to Taginfo,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,beach_resort ,Node Area ,To mark the boundary of a managed beach. ,Y,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,bird_hide ,Node Area ,A place to observe birds. ,N,Environmental aspects,envi,Environmental,env,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,common ,Node Area ,An area where the public can walk anywhere (UK) ,N,LandUse,land,Landcover,lnd,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,dance ,Node Area ,A place to go dancing. ,N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,dog_park ,Node Area ,"Designated area, with or without a fenced boundary, where dog-owners are permitted to exercise their pets unrestrained ",N,Points of Interest,pois,Animal,ani,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,firepit ,Node Area ,"A permanent location or structure to host campfires, bonfires, etc ",N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,fishing ,Node Area ,,N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,garden ,Node Area ,Place where flowers and other plants are grown in a decorative and structured manner or for scientific purposes. ,N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,golf_course ,Node Area ,The outline of a golf course. The node form may be used to place an icon within the course. This tag implies sport=golf. ,N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,hackerspace ,Node Area ,"A place where people with common interests, often in computers, technology, science, digital art or electronic art, can meet, socialize and/or collaborate. ",N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,ice_rink ,Node Area ,A place where you can skate or play ice hockey. ,N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,marina ,Node Area ,For mooring leisure yachts and motor boats ,N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,miniature_golf ,Node Area ,A place or area that you can play miniature golf. ,N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,nature_reserve ,Node Area ,"Protected area of importance for wildlife, flora, fauna or features of geological or other special interest. ",N,Environmental aspects,envi,Environmental,env,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,park ,Node Area ,"Open, green area for recreation, usually municipal. ",N,LandUse,land,Landcover,lnd,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,pitch ,Node Area ,"e.g. a field for playing football/soccer, cricket, baseball sports, and skate parks. To describe what kind of sport(s) use sport=*. ",Y,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,playground ,Node Area ,Playground for little children. ,N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,slipway ,Node ,Boats can be launched here ,Y,Points of Interest,pois,Leisure,les,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
leisure ,social_club ,Node Area ,"A place where members meet for activities or relaxation, such as a hunting club. ",N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,sports_centre ,Node Area ,A distinct facility where a range of sports take place within an enclosed area. To describe what kind of sport(s) use sport=*. ,Y,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,stadium ,Node Area ,A major sports arena with substantial tiered seating. To describe what kind of sport(s) use sport=*. ,Y,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,swimming_pool ,Node Area ,"A swimming pool, see also Proposed_features/Swimming_pool and Tag:amenity=swimming_pool ",N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,track ,Node Way Area ,"e.g. running, cycle-racing, greyhound, horses. To describe what kind of sport(s) use sport=*. ",N,Points of Interest,pois,Leisure,les,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
leisure ,water_park ,Node Area ,"Amusement area with water slides, recreational swimming pools and dressing rooms. ",N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,wildlife_hide ,Node Area ,A place to observe wildlife. See also leisure=bird_hide. ,N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
leisure ,user defined ,Node Way Area ,All commonly used values according to Taginfo,Y,Points of Interest,pois,Leisure,les,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
man_made ,adit ,Node Area ,From Wikipedia: An adit is a type of entrance to an underground mine which is horizontal or nearly horizontal ,Y,Transport,tran,"Gates, Barriers",gat,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
man_made ,beacon ,Node ,Structures for signalling on land and sea. ,Y,Utilities,util,"Communication structures, radio/ tv stations, Internet Access, Telephone",com,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
man_made ,breakwater ,Way Area ,Protects a shore or harbour from the sea and waves ,N,Elevation,elev,Coastline,cst,#N/A,Way Area ,ln py ,#N/A,ln,py,#N/A
man_made ,bunker_silo ,Node Area ,Open-sided structure to store something. It can be used with vehicles to fill and empty it. ,Y,Logistics,logs,Warehouses / Distribution Centres,dis,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
man_made ,campanile ,Way Area ,"A free standing bell tower, typically near a church.",N,Points of Interest,pois,Religious,rel,#N/A,Way Area ,ln py ,#N/A,ln,py,#N/A
man_made ,chimney ,Node ,Large chimney for exhaustion.,N,LandUse,land,Industrial,ind,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
man_made ,crane ,Node Area ,"A stationary, permanent crane, such as those at docks ",N,LandUse,land,Industrial,ind,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
man_made ,cutline ,Way ,Used to mark cut lines in forests. ,N,LandUse,land,Landcover,lnd,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
man_made ,clearcut ,Node Area ,"Area, where most or all trees are uniformly cut down. Used in combination with natural=scrub ",N,LandUse,land,Landcover,lnd,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
man_made ,embankment ,Way ,"A raised bank to carry a road, railway, or canal across a low-lying or wet area. ",Y,Transport,tran,Railway / railroad,rrd,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
man_made ,firepit ,Node Area ,"deprecated. For campfires and firepits, see leisure=firepit ",N,Points of Interest,pois,Leisure,les,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
man_made ,flagpole ,Node ,A long pole built to hold a flag ,N,Points of Interest,pois,Leisure,les,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
man_made ,gasometer ,Way Area ,A gasometer is a large storage container for gas. ,Y,Utilities,util,Fuel depot,fue,#N/A,Way Area ,ln py ,#N/A,ln,py,#N/A
man_made ,groyne ,Way Area ,A rigid hydraulic structure perpendicular to a coastline or a riverbank intended to interrupt longshore sediment transport. See also: man_made=breakwater ,N,Elevation,elev,Coastline,cst,#N/A,Way Area ,ln py ,#N/A,ln,py,#N/A
man_made ,kiln ,Node Area ,"A thermally insulated chamber in which temperature is controlled in order to change the state of the item placed inside, usually though the process of burning, baking, drying or smelting. ",N,LandUse,land,Industrial,ind,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
